filename,location_str,lat_lower,lat_upper,lon_lower,lon_upper
ESA_WorldCover_10m_2021_v200_N00E006_Map.tif,N00E006,0,3,6,9
ESA_WorldCover_10m_2021_v200_N00E009_Map.tif,N00E009,0,3,9,12
ESA_WorldCover_10m_2021_v200_N00E012_Map.tif,N00E012,0,3,12,15
ESA_WorldCover_10m_2021_v200_N00E015_Map.tif,N00E015,0,3,15,18
ESA_WorldCover_10m_2021_v200_N00E018_Map.tif,N00E018,0,3,18,21
ESA_WorldCover_10m_2021_v200_N00E021_Map.tif,N00E021,0,3,21,24
ESA_WorldCover_10m_2021_v200_N00E024_Map.tif,N00E024,0,3,24,27
ESA_WorldCover_10m_2021_v200_N00E027_Map.tif,N00E027,0,3,27,30
ESA_WorldCover_10m_2021_v200_N00E030_Map.tif,N00E030,0,3,30,33
ESA_WorldCover_10m_2021_v200_N00E033_Map.tif,N00E033,0,3,33,36
ESA_WorldCover_10m_2021_v200_N00E036_Map.tif,N00E036,0,3,36,39
ESA_WorldCover_10m_2021_v200_N00E039_Map.tif,N00E039,0,3,39,42
ESA_WorldCover_10m_2021_v200_N00E042_Map.tif,N00E042,0,3,42,45
ESA_WorldCover_10m_2021_v200_N00E045_Map.tif,N00E045,0,3,45,48
ESA_WorldCover_10m_2021_v200_N00E072_Map.tif,N00E072,0,3,72,75
ESA_WorldCover_10m_2021_v200_N00E093_Map.tif,N00E093,0,3,93,96
ESA_WorldCover_10m_2021_v200_N00E096_Map.tif,N00E096,0,3,96,99
ESA_WorldCover_10m_2021_v200_N00E099_Map.tif,N00E099,0,3,99,102
ESA_WorldCover_10m_2021_v200_N00E102_Map.tif,N00E102,0,3,102,105
ESA_WorldCover_10m_2021_v200_N00E105_Map.tif,N00E105,0,3,105,108
ESA_WorldCover_10m_2021_v200_N00E108_Map.tif,N00E108,0,3,108,111
ESA_WorldCover_10m_2021_v200_N00E111_Map.tif,N00E111,0,3,111,114
ESA_WorldCover_10m_2021_v200_N00E114_Map.tif,N00E114,0,3,114,117
ESA_WorldCover_10m_2021_v200_N00E117_Map.tif,N00E117,0,3,117,120
ESA_WorldCover_10m_2021_v200_N00E120_Map.tif,N00E120,0,3,120,123
ESA_WorldCover_10m_2021_v200_N00E123_Map.tif,N00E123,0,3,123,126
ESA_WorldCover_10m_2021_v200_N00E126_Map.tif,N00E126,0,3,126,129
ESA_WorldCover_10m_2021_v200_N00E129_Map.tif,N00E129,0,3,129,132
ESA_WorldCover_10m_2021_v200_N00E132_Map.tif,N00E132,0,3,132,135
ESA_WorldCover_10m_2021_v200_N00E171_Map.tif,N00E171,0,3,171,174
ESA_WorldCover_10m_2021_v200_N00W051_Map.tif,N00W051,0,3,-51,-48
ESA_WorldCover_10m_2021_v200_N00W054_Map.tif,N00W054,0,3,-54,-51
ESA_WorldCover_10m_2021_v200_N00W057_Map.tif,N00W057,0,3,-57,-54
ESA_WorldCover_10m_2021_v200_N00W060_Map.tif,N00W060,0,3,-60,-57
ESA_WorldCover_10m_2021_v200_N00W063_Map.tif,N00W063,0,3,-63,-60
ESA_WorldCover_10m_2021_v200_N00W066_Map.tif,N00W066,0,3,-66,-63
ESA_WorldCover_10m_2021_v200_N00W069_Map.tif,N00W069,0,3,-69,-66
ESA_WorldCover_10m_2021_v200_N00W072_Map.tif,N00W072,0,3,-72,-69
ESA_WorldCover_10m_2021_v200_N00W075_Map.tif,N00W075,0,3,-75,-72
ESA_WorldCover_10m_2021_v200_N00W078_Map.tif,N00W078,0,3,-78,-75
ESA_WorldCover_10m_2021_v200_N00W081_Map.tif,N00W081,0,3,-81,-78
ESA_WorldCover_10m_2021_v200_N00W090_Map.tif,N00W090,0,3,-90,-87
ESA_WorldCover_10m_2021_v200_N00W093_Map.tif,N00W093,0,3,-93,-90
ESA_WorldCover_10m_2021_v200_N00W159_Map.tif,N00W159,0,3,-159,-156
ESA_WorldCover_10m_2021_v200_N03E000_Map.tif,N03E000,3,6,0,3
ESA_WorldCover_10m_2021_v200_N03E003_Map.tif,N03E003,3,6,3,6
ESA_WorldCover_10m_2021_v200_N03E006_Map.tif,N03E006,3,6,6,9
ESA_WorldCover_10m_2021_v200_N03E009_Map.tif,N03E009,3,6,9,12
ESA_WorldCover_10m_2021_v200_N03E012_Map.tif,N03E012,3,6,12,15
ESA_WorldCover_10m_2021_v200_N03E015_Map.tif,N03E015,3,6,15,18
ESA_WorldCover_10m_2021_v200_N03E018_Map.tif,N03E018,3,6,18,21
ESA_WorldCover_10m_2021_v200_N03E021_Map.tif,N03E021,3,6,21,24
ESA_WorldCover_10m_2021_v200_N03E024_Map.tif,N03E024,3,6,24,27
ESA_WorldCover_10m_2021_v200_N03E027_Map.tif,N03E027,3,6,27,30
ESA_WorldCover_10m_2021_v200_N03E030_Map.tif,N03E030,3,6,30,33
ESA_WorldCover_10m_2021_v200_N03E033_Map.tif,N03E033,3,6,33,36
ESA_WorldCover_10m_2021_v200_N03E036_Map.tif,N03E036,3,6,36,39
ESA_WorldCover_10m_2021_v200_N03E039_Map.tif,N03E039,3,6,39,42
ESA_WorldCover_10m_2021_v200_N03E042_Map.tif,N03E042,3,6,42,45
ESA_WorldCover_10m_2021_v200_N03E045_Map.tif,N03E045,3,6,45,48
ESA_WorldCover_10m_2021_v200_N03E048_Map.tif,N03E048,3,6,48,51
ESA_WorldCover_10m_2021_v200_N03E072_Map.tif,N03E072,3,6,72,75
ESA_WorldCover_10m_2021_v200_N03E078_Map.tif,N03E078,3,6,78,81
ESA_WorldCover_10m_2021_v200_N03E093_Map.tif,N03E093,3,6,93,96
ESA_WorldCover_10m_2021_v200_N03E096_Map.tif,N03E096,3,6,96,99
ESA_WorldCover_10m_2021_v200_N03E099_Map.tif,N03E099,3,6,99,102
ESA_WorldCover_10m_2021_v200_N03E102_Map.tif,N03E102,3,6,102,105
ESA_WorldCover_10m_2021_v200_N03E105_Map.tif,N03E105,3,6,105,108
ESA_WorldCover_10m_2021_v200_N03E108_Map.tif,N03E108,3,6,108,111
ESA_WorldCover_10m_2021_v200_N03E111_Map.tif,N03E111,3,6,111,114
ESA_WorldCover_10m_2021_v200_N03E114_Map.tif,N03E114,3,6,114,117
ESA_WorldCover_10m_2021_v200_N03E117_Map.tif,N03E117,3,6,117,120
ESA_WorldCover_10m_2021_v200_N03E120_Map.tif,N03E120,3,6,120,123
ESA_WorldCover_10m_2021_v200_N03E123_Map.tif,N03E123,3,6,123,126
ESA_WorldCover_10m_2021_v200_N03E126_Map.tif,N03E126,3,6,126,129
ESA_WorldCover_10m_2021_v200_N03E156_Map.tif,N03E156,3,6,156,159
ESA_WorldCover_10m_2021_v200_N03E162_Map.tif,N03E162,3,6,162,165
ESA_WorldCover_10m_2021_v200_N03E168_Map.tif,N03E168,3,6,168,171
ESA_WorldCover_10m_2021_v200_N03E171_Map.tif,N03E171,3,6,171,174
ESA_WorldCover_10m_2021_v200_N03W003_Map.tif,N03W003,3,6,-3,0
ESA_WorldCover_10m_2021_v200_N03W006_Map.tif,N03W006,3,6,-6,-3
ESA_WorldCover_10m_2021_v200_N03W009_Map.tif,N03W009,3,6,-9,-6
ESA_WorldCover_10m_2021_v200_N03W012_Map.tif,N03W012,3,6,-12,-9
ESA_WorldCover_10m_2021_v200_N03W051_Map.tif,N03W051,3,6,-51,-48
ESA_WorldCover_10m_2021_v200_N03W054_Map.tif,N03W054,3,6,-54,-51
ESA_WorldCover_10m_2021_v200_N03W057_Map.tif,N03W057,3,6,-57,-54
ESA_WorldCover_10m_2021_v200_N03W060_Map.tif,N03W060,3,6,-60,-57
ESA_WorldCover_10m_2021_v200_N03W063_Map.tif,N03W063,3,6,-63,-60
ESA_WorldCover_10m_2021_v200_N03W066_Map.tif,N03W066,3,6,-66,-63
ESA_WorldCover_10m_2021_v200_N03W069_Map.tif,N03W069,3,6,-69,-66
ESA_WorldCover_10m_2021_v200_N03W072_Map.tif,N03W072,3,6,-72,-69
ESA_WorldCover_10m_2021_v200_N03W075_Map.tif,N03W075,3,6,-75,-72
ESA_WorldCover_10m_2021_v200_N03W078_Map.tif,N03W078,3,6,-78,-75
ESA_WorldCover_10m_2021_v200_N03W081_Map.tif,N03W081,3,6,-81,-78
ESA_WorldCover_10m_2021_v200_N03W165_Map.tif,N03W165,3,6,-165,-162
ESA_WorldCover_10m_2021_v200_N06E000_Map.tif,N06E000,6,9,0,3
ESA_WorldCover_10m_2021_v200_N06E003_Map.tif,N06E003,6,9,3,6
ESA_WorldCover_10m_2021_v200_N06E006_Map.tif,N06E006,6,9,6,9
ESA_WorldCover_10m_2021_v200_N06E009_Map.tif,N06E009,6,9,9,12
ESA_WorldCover_10m_2021_v200_N06E012_Map.tif,N06E012,6,9,12,15
ESA_WorldCover_10m_2021_v200_N06E015_Map.tif,N06E015,6,9,15,18
ESA_WorldCover_10m_2021_v200_N06E018_Map.tif,N06E018,6,9,18,21
ESA_WorldCover_10m_2021_v200_N06E021_Map.tif,N06E021,6,9,21,24
ESA_WorldCover_10m_2021_v200_N06E024_Map.tif,N06E024,6,9,24,27
ESA_WorldCover_10m_2021_v200_N06E027_Map.tif,N06E027,6,9,27,30
ESA_WorldCover_10m_2021_v200_N06E030_Map.tif,N06E030,6,9,30,33
ESA_WorldCover_10m_2021_v200_N06E033_Map.tif,N06E033,6,9,33,36
ESA_WorldCover_10m_2021_v200_N06E036_Map.tif,N06E036,6,9,36,39
ESA_WorldCover_10m_2021_v200_N06E039_Map.tif,N06E039,6,9,39,42
ESA_WorldCover_10m_2021_v200_N06E042_Map.tif,N06E042,6,9,42,45
ESA_WorldCover_10m_2021_v200_N06E045_Map.tif,N06E045,6,9,45,48
ESA_WorldCover_10m_2021_v200_N06E048_Map.tif,N06E048,6,9,48,51
ESA_WorldCover_10m_2021_v200_N06E072_Map.tif,N06E072,6,9,72,75
ESA_WorldCover_10m_2021_v200_N06E075_Map.tif,N06E075,6,9,75,78
ESA_WorldCover_10m_2021_v200_N06E078_Map.tif,N06E078,6,9,78,81
ESA_WorldCover_10m_2021_v200_N06E081_Map.tif,N06E081,6,9,81,84
ESA_WorldCover_10m_2021_v200_N06E090_Map.tif,N06E090,6,9,90,93
ESA_WorldCover_10m_2021_v200_N06E093_Map.tif,N06E093,6,9,93,96
ESA_WorldCover_10m_2021_v200_N06E096_Map.tif,N06E096,6,9,96,99
ESA_WorldCover_10m_2021_v200_N06E099_Map.tif,N06E099,6,9,99,102
ESA_WorldCover_10m_2021_v200_N06E102_Map.tif,N06E102,6,9,102,105
ESA_WorldCover_10m_2021_v200_N06E105_Map.tif,N06E105,6,9,105,108
ESA_WorldCover_10m_2021_v200_N06E111_Map.tif,N06E111,6,9,111,114
ESA_WorldCover_10m_2021_v200_N06E114_Map.tif,N06E114,6,9,114,117
ESA_WorldCover_10m_2021_v200_N06E117_Map.tif,N06E117,6,9,117,120
ESA_WorldCover_10m_2021_v200_N06E120_Map.tif,N06E120,6,9,120,123
ESA_WorldCover_10m_2021_v200_N06E123_Map.tif,N06E123,6,9,123,126
ESA_WorldCover_10m_2021_v200_N06E126_Map.tif,N06E126,6,9,126,129
ESA_WorldCover_10m_2021_v200_N06E132_Map.tif,N06E132,6,9,132,135
ESA_WorldCover_10m_2021_v200_N06E156_Map.tif,N06E156,6,9,156,159
ESA_WorldCover_10m_2021_v200_N06E159_Map.tif,N06E159,6,9,159,162
ESA_WorldCover_10m_2021_v200_N06E165_Map.tif,N06E165,6,9,165,168
ESA_WorldCover_10m_2021_v200_N06E168_Map.tif,N06E168,6,9,168,171
ESA_WorldCover_10m_2021_v200_N06E171_Map.tif,N06E171,6,9,171,174
ESA_WorldCover_10m_2021_v200_N06W003_Map.tif,N06W003,6,9,-3,0
ESA_WorldCover_10m_2021_v200_N06W006_Map.tif,N06W006,6,9,-6,-3
ESA_WorldCover_10m_2021_v200_N06W009_Map.tif,N06W009,6,9,-9,-6
ESA_WorldCover_10m_2021_v200_N06W012_Map.tif,N06W012,6,9,-12,-9
ESA_WorldCover_10m_2021_v200_N06W015_Map.tif,N06W015,6,9,-15,-12
ESA_WorldCover_10m_2021_v200_N06W057_Map.tif,N06W057,6,9,-57,-54
ESA_WorldCover_10m_2021_v200_N06W060_Map.tif,N06W060,6,9,-60,-57
ESA_WorldCover_10m_2021_v200_N06W063_Map.tif,N06W063,6,9,-63,-60
ESA_WorldCover_10m_2021_v200_N06W066_Map.tif,N06W066,6,9,-66,-63
ESA_WorldCover_10m_2021_v200_N06W069_Map.tif,N06W069,6,9,-69,-66
ESA_WorldCover_10m_2021_v200_N06W072_Map.tif,N06W072,6,9,-72,-69
ESA_WorldCover_10m_2021_v200_N06W075_Map.tif,N06W075,6,9,-75,-72
ESA_WorldCover_10m_2021_v200_N06W078_Map.tif,N06W078,6,9,-78,-75
ESA_WorldCover_10m_2021_v200_N06W081_Map.tif,N06W081,6,9,-81,-78
ESA_WorldCover_10m_2021_v200_N06W084_Map.tif,N06W084,6,9,-84,-81
ESA_WorldCover_10m_2021_v200_N09E000_Map.tif,N09E000,9,12,0,3
ESA_WorldCover_10m_2021_v200_N09E003_Map.tif,N09E003,9,12,3,6
ESA_WorldCover_10m_2021_v200_N09E006_Map.tif,N09E006,9,12,6,9
ESA_WorldCover_10m_2021_v200_N09E009_Map.tif,N09E009,9,12,9,12
ESA_WorldCover_10m_2021_v200_N09E012_Map.tif,N09E012,9,12,12,15
ESA_WorldCover_10m_2021_v200_N09E015_Map.tif,N09E015,9,12,15,18
ESA_WorldCover_10m_2021_v200_N09E018_Map.tif,N09E018,9,12,18,21
ESA_WorldCover_10m_2021_v200_N09E021_Map.tif,N09E021,9,12,21,24
ESA_WorldCover_10m_2021_v200_N09E024_Map.tif,N09E024,9,12,24,27
ESA_WorldCover_10m_2021_v200_N09E027_Map.tif,N09E027,9,12,27,30
ESA_WorldCover_10m_2021_v200_N09E030_Map.tif,N09E030,9,12,30,33
ESA_WorldCover_10m_2021_v200_N09E033_Map.tif,N09E033,9,12,33,36
ESA_WorldCover_10m_2021_v200_N09E036_Map.tif,N09E036,9,12,36,39
ESA_WorldCover_10m_2021_v200_N09E039_Map.tif,N09E039,9,12,39,42
ESA_WorldCover_10m_2021_v200_N09E042_Map.tif,N09E042,9,12,42,45
ESA_WorldCover_10m_2021_v200_N09E045_Map.tif,N09E045,9,12,45,48
ESA_WorldCover_10m_2021_v200_N09E048_Map.tif,N09E048,9,12,48,51
ESA_WorldCover_10m_2021_v200_N09E051_Map.tif,N09E051,9,12,51,54
ESA_WorldCover_10m_2021_v200_N09E072_Map.tif,N09E072,9,12,72,75
ESA_WorldCover_10m_2021_v200_N09E075_Map.tif,N09E075,9,12,75,78
ESA_WorldCover_10m_2021_v200_N09E078_Map.tif,N09E078,9,12,78,81
ESA_WorldCover_10m_2021_v200_N09E081_Map.tif,N09E081,9,12,81,84
ESA_WorldCover_10m_2021_v200_N09E090_Map.tif,N09E090,9,12,90,93
ESA_WorldCover_10m_2021_v200_N09E093_Map.tif,N09E093,9,12,93,96
ESA_WorldCover_10m_2021_v200_N09E096_Map.tif,N09E096,9,12,96,99
ESA_WorldCover_10m_2021_v200_N09E099_Map.tif,N09E099,9,12,99,102
ESA_WorldCover_10m_2021_v200_N09E102_Map.tif,N09E102,9,12,102,105
ESA_WorldCover_10m_2021_v200_N09E105_Map.tif,N09E105,9,12,105,108
ESA_WorldCover_10m_2021_v200_N09E108_Map.tif,N09E108,9,12,108,111
ESA_WorldCover_10m_2021_v200_N09E111_Map.tif,N09E111,9,12,111,114
ESA_WorldCover_10m_2021_v200_N09E114_Map.tif,N09E114,9,12,114,117
ESA_WorldCover_10m_2021_v200_N09E117_Map.tif,N09E117,9,12,117,120
ESA_WorldCover_10m_2021_v200_N09E120_Map.tif,N09E120,9,12,120,123
ESA_WorldCover_10m_2021_v200_N09E123_Map.tif,N09E123,9,12,123,126
ESA_WorldCover_10m_2021_v200_N09E126_Map.tif,N09E126,9,12,126,129
ESA_WorldCover_10m_2021_v200_N09E138_Map.tif,N09E138,9,12,138,141
ESA_WorldCover_10m_2021_v200_N09E159_Map.tif,N09E159,9,12,159,162
ESA_WorldCover_10m_2021_v200_N09E162_Map.tif,N09E162,9,12,162,165
ESA_WorldCover_10m_2021_v200_N09E165_Map.tif,N09E165,9,12,165,168
ESA_WorldCover_10m_2021_v200_N09E168_Map.tif,N09E168,9,12,168,171
ESA_WorldCover_10m_2021_v200_N09W003_Map.tif,N09W003,9,12,-3,0
ESA_WorldCover_10m_2021_v200_N09W006_Map.tif,N09W006,9,12,-6,-3
ESA_WorldCover_10m_2021_v200_N09W009_Map.tif,N09W009,9,12,-9,-6
ESA_WorldCover_10m_2021_v200_N09W012_Map.tif,N09W012,9,12,-12,-9
ESA_WorldCover_10m_2021_v200_N09W015_Map.tif,N09W015,9,12,-15,-12
ESA_WorldCover_10m_2021_v200_N09W018_Map.tif,N09W018,9,12,-18,-15
ESA_WorldCover_10m_2021_v200_N09W063_Map.tif,N09W063,9,12,-63,-60
ESA_WorldCover_10m_2021_v200_N09W066_Map.tif,N09W066,9,12,-66,-63
ESA_WorldCover_10m_2021_v200_N09W069_Map.tif,N09W069,9,12,-69,-66
ESA_WorldCover_10m_2021_v200_N09W072_Map.tif,N09W072,9,12,-72,-69
ESA_WorldCover_10m_2021_v200_N09W075_Map.tif,N09W075,9,12,-75,-72
ESA_WorldCover_10m_2021_v200_N09W078_Map.tif,N09W078,9,12,-78,-75
ESA_WorldCover_10m_2021_v200_N09W081_Map.tif,N09W081,9,12,-81,-78
ESA_WorldCover_10m_2021_v200_N09W084_Map.tif,N09W084,9,12,-84,-81
ESA_WorldCover_10m_2021_v200_N09W087_Map.tif,N09W087,9,12,-87,-84
ESA_WorldCover_10m_2021_v200_N09W111_Map.tif,N09W111,9,12,-111,-108
ESA_WorldCover_10m_2021_v200_N12E000_Map.tif,N12E000,12,15,0,3
ESA_WorldCover_10m_2021_v200_N12E003_Map.tif,N12E003,12,15,3,6
ESA_WorldCover_10m_2021_v200_N12E006_Map.tif,N12E006,12,15,6,9
ESA_WorldCover_10m_2021_v200_N12E009_Map.tif,N12E009,12,15,9,12
ESA_WorldCover_10m_2021_v200_N12E012_Map.tif,N12E012,12,15,12,15
ESA_WorldCover_10m_2021_v200_N12E015_Map.tif,N12E015,12,15,15,18
ESA_WorldCover_10m_2021_v200_N12E018_Map.tif,N12E018,12,15,18,21
ESA_WorldCover_10m_2021_v200_N12E021_Map.tif,N12E021,12,15,21,24
ESA_WorldCover_10m_2021_v200_N12E024_Map.tif,N12E024,12,15,24,27
ESA_WorldCover_10m_2021_v200_N12E027_Map.tif,N12E027,12,15,27,30
ESA_WorldCover_10m_2021_v200_N12E030_Map.tif,N12E030,12,15,30,33
ESA_WorldCover_10m_2021_v200_N12E033_Map.tif,N12E033,12,15,33,36
ESA_WorldCover_10m_2021_v200_N12E036_Map.tif,N12E036,12,15,36,39
ESA_WorldCover_10m_2021_v200_N12E039_Map.tif,N12E039,12,15,39,42
ESA_WorldCover_10m_2021_v200_N12E042_Map.tif,N12E042,12,15,42,45
ESA_WorldCover_10m_2021_v200_N12E045_Map.tif,N12E045,12,15,45,48
ESA_WorldCover_10m_2021_v200_N12E048_Map.tif,N12E048,12,15,48,51
ESA_WorldCover_10m_2021_v200_N12E051_Map.tif,N12E051,12,15,51,54
ESA_WorldCover_10m_2021_v200_N12E054_Map.tif,N12E054,12,15,54,57
ESA_WorldCover_10m_2021_v200_N12E072_Map.tif,N12E072,12,15,72,75
ESA_WorldCover_10m_2021_v200_N12E075_Map.tif,N12E075,12,15,75,78
ESA_WorldCover_10m_2021_v200_N12E078_Map.tif,N12E078,12,15,78,81
ESA_WorldCover_10m_2021_v200_N12E090_Map.tif,N12E090,12,15,90,93
ESA_WorldCover_10m_2021_v200_N12E093_Map.tif,N12E093,12,15,93,96
ESA_WorldCover_10m_2021_v200_N12E096_Map.tif,N12E096,12,15,96,99
ESA_WorldCover_10m_2021_v200_N12E099_Map.tif,N12E099,12,15,99,102
ESA_WorldCover_10m_2021_v200_N12E102_Map.tif,N12E102,12,15,102,105
ESA_WorldCover_10m_2021_v200_N12E105_Map.tif,N12E105,12,15,105,108
ESA_WorldCover_10m_2021_v200_N12E108_Map.tif,N12E108,12,15,108,111
ESA_WorldCover_10m_2021_v200_N12E117_Map.tif,N12E117,12,15,117,120
ESA_WorldCover_10m_2021_v200_N12E120_Map.tif,N12E120,12,15,120,123
ESA_WorldCover_10m_2021_v200_N12E123_Map.tif,N12E123,12,15,123,126
ESA_WorldCover_10m_2021_v200_N12E144_Map.tif,N12E144,12,15,144,147
ESA_WorldCover_10m_2021_v200_N12E168_Map.tif,N12E168,12,15,168,171
ESA_WorldCover_10m_2021_v200_N12W003_Map.tif,N12W003,12,15,-3,0
ESA_WorldCover_10m_2021_v200_N12W006_Map.tif,N12W006,12,15,-6,-3
ESA_WorldCover_10m_2021_v200_N12W009_Map.tif,N12W009,12,15,-9,-6
ESA_WorldCover_10m_2021_v200_N12W012_Map.tif,N12W012,12,15,-12,-9
ESA_WorldCover_10m_2021_v200_N12W015_Map.tif,N12W015,12,15,-15,-12
ESA_WorldCover_10m_2021_v200_N12W018_Map.tif,N12W018,12,15,-18,-15
ESA_WorldCover_10m_2021_v200_N12W024_Map.tif,N12W024,12,15,-24,-21
ESA_WorldCover_10m_2021_v200_N12W027_Map.tif,N12W027,12,15,-27,-24
ESA_WorldCover_10m_2021_v200_N12W060_Map.tif,N12W060,12,15,-60,-57
ESA_WorldCover_10m_2021_v200_N12W063_Map.tif,N12W063,12,15,-63,-60
ESA_WorldCover_10m_2021_v200_N12W069_Map.tif,N12W069,12,15,-69,-66
ESA_WorldCover_10m_2021_v200_N12W072_Map.tif,N12W072,12,15,-72,-69
ESA_WorldCover_10m_2021_v200_N12W075_Map.tif,N12W075,12,15,-75,-72
ESA_WorldCover_10m_2021_v200_N12W081_Map.tif,N12W081,12,15,-81,-78
ESA_WorldCover_10m_2021_v200_N12W084_Map.tif,N12W084,12,15,-84,-81
ESA_WorldCover_10m_2021_v200_N12W087_Map.tif,N12W087,12,15,-87,-84
ESA_WorldCover_10m_2021_v200_N12W090_Map.tif,N12W090,12,15,-90,-87
ESA_WorldCover_10m_2021_v200_N12W093_Map.tif,N12W093,12,15,-93,-90
ESA_WorldCover_10m_2021_v200_N15E000_Map.tif,N15E000,15,18,0,3
ESA_WorldCover_10m_2021_v200_N15E003_Map.tif,N15E003,15,18,3,6
ESA_WorldCover_10m_2021_v200_N15E006_Map.tif,N15E006,15,18,6,9
ESA_WorldCover_10m_2021_v200_N15E009_Map.tif,N15E009,15,18,9,12
ESA_WorldCover_10m_2021_v200_N15E012_Map.tif,N15E012,15,18,12,15
ESA_WorldCover_10m_2021_v200_N15E015_Map.tif,N15E015,15,18,15,18
ESA_WorldCover_10m_2021_v200_N15E018_Map.tif,N15E018,15,18,18,21
ESA_WorldCover_10m_2021_v200_N15E021_Map.tif,N15E021,15,18,21,24
ESA_WorldCover_10m_2021_v200_N15E024_Map.tif,N15E024,15,18,24,27
ESA_WorldCover_10m_2021_v200_N15E027_Map.tif,N15E027,15,18,27,30
ESA_WorldCover_10m_2021_v200_N15E030_Map.tif,N15E030,15,18,30,33
ESA_WorldCover_10m_2021_v200_N15E033_Map.tif,N15E033,15,18,33,36
ESA_WorldCover_10m_2021_v200_N15E036_Map.tif,N15E036,15,18,36,39
ESA_WorldCover_10m_2021_v200_N15E039_Map.tif,N15E039,15,18,39,42
ESA_WorldCover_10m_2021_v200_N15E042_Map.tif,N15E042,15,18,42,45
ESA_WorldCover_10m_2021_v200_N15E045_Map.tif,N15E045,15,18,45,48
ESA_WorldCover_10m_2021_v200_N15E048_Map.tif,N15E048,15,18,48,51
ESA_WorldCover_10m_2021_v200_N15E051_Map.tif,N15E051,15,18,51,54
ESA_WorldCover_10m_2021_v200_N15E054_Map.tif,N15E054,15,18,54,57
ESA_WorldCover_10m_2021_v200_N15E072_Map.tif,N15E072,15,18,72,75
ESA_WorldCover_10m_2021_v200_N15E075_Map.tif,N15E075,15,18,75,78
ESA_WorldCover_10m_2021_v200_N15E078_Map.tif,N15E078,15,18,78,81
ESA_WorldCover_10m_2021_v200_N15E081_Map.tif,N15E081,15,18,81,84
ESA_WorldCover_10m_2021_v200_N15E093_Map.tif,N15E093,15,18,93,96
ESA_WorldCover_10m_2021_v200_N15E096_Map.tif,N15E096,15,18,96,99
ESA_WorldCover_10m_2021_v200_N15E099_Map.tif,N15E099,15,18,99,102
ESA_WorldCover_10m_2021_v200_N15E102_Map.tif,N15E102,15,18,102,105
ESA_WorldCover_10m_2021_v200_N15E105_Map.tif,N15E105,15,18,105,108
ESA_WorldCover_10m_2021_v200_N15E108_Map.tif,N15E108,15,18,108,111
ESA_WorldCover_10m_2021_v200_N15E111_Map.tif,N15E111,15,18,111,114
ESA_WorldCover_10m_2021_v200_N15E117_Map.tif,N15E117,15,18,117,120
ESA_WorldCover_10m_2021_v200_N15E120_Map.tif,N15E120,15,18,120,123
ESA_WorldCover_10m_2021_v200_N15E144_Map.tif,N15E144,15,18,144,147
ESA_WorldCover_10m_2021_v200_N15W003_Map.tif,N15W003,15,18,-3,0
ESA_WorldCover_10m_2021_v200_N15W006_Map.tif,N15W006,15,18,-6,-3
ESA_WorldCover_10m_2021_v200_N15W009_Map.tif,N15W009,15,18,-9,-6
ESA_WorldCover_10m_2021_v200_N15W012_Map.tif,N15W012,15,18,-12,-9
ESA_WorldCover_10m_2021_v200_N15W015_Map.tif,N15W015,15,18,-15,-12
ESA_WorldCover_10m_2021_v200_N15W018_Map.tif,N15W018,15,18,-18,-15
ESA_WorldCover_10m_2021_v200_N15W024_Map.tif,N15W024,15,18,-24,-21
ESA_WorldCover_10m_2021_v200_N15W027_Map.tif,N15W027,15,18,-27,-24
ESA_WorldCover_10m_2021_v200_N15W063_Map.tif,N15W063,15,18,-63,-60
ESA_WorldCover_10m_2021_v200_N15W066_Map.tif,N15W066,15,18,-66,-63
ESA_WorldCover_10m_2021_v200_N15W069_Map.tif,N15W069,15,18,-69,-66
ESA_WorldCover_10m_2021_v200_N15W072_Map.tif,N15W072,15,18,-72,-69
ESA_WorldCover_10m_2021_v200_N15W075_Map.tif,N15W075,15,18,-75,-72
ESA_WorldCover_10m_2021_v200_N15W078_Map.tif,N15W078,15,18,-78,-75
ESA_WorldCover_10m_2021_v200_N15W081_Map.tif,N15W081,15,18,-81,-78
ESA_WorldCover_10m_2021_v200_N15W084_Map.tif,N15W084,15,18,-84,-81
ESA_WorldCover_10m_2021_v200_N15W087_Map.tif,N15W087,15,18,-87,-84
ESA_WorldCover_10m_2021_v200_N15W090_Map.tif,N15W090,15,18,-90,-87
ESA_WorldCover_10m_2021_v200_N15W093_Map.tif,N15W093,15,18,-93,-90
ESA_WorldCover_10m_2021_v200_N15W096_Map.tif,N15W096,15,18,-96,-93
ESA_WorldCover_10m_2021_v200_N15W099_Map.tif,N15W099,15,18,-99,-96
ESA_WorldCover_10m_2021_v200_N15W102_Map.tif,N15W102,15,18,-102,-99
ESA_WorldCover_10m_2021_v200_N15W105_Map.tif,N15W105,15,18,-105,-102
ESA_WorldCover_10m_2021_v200_N18E000_Map.tif,N18E000,18,21,0,3
ESA_WorldCover_10m_2021_v200_N18E003_Map.tif,N18E003,18,21,3,6
ESA_WorldCover_10m_2021_v200_N18E006_Map.tif,N18E006,18,21,6,9
ESA_WorldCover_10m_2021_v200_N18E009_Map.tif,N18E009,18,21,9,12
ESA_WorldCover_10m_2021_v200_N18E012_Map.tif,N18E012,18,21,12,15
ESA_WorldCover_10m_2021_v200_N18E015_Map.tif,N18E015,18,21,15,18
ESA_WorldCover_10m_2021_v200_N18E018_Map.tif,N18E018,18,21,18,21
